year,month,month_num,state,district,agro_zone,rainfall_mm,normal_mm,departure_mm,departure_pct,category,rainy_days_est
1901,Aug,8,Sikkim,Sikkim Central,Sub-Humid,281.4,473.9,-192.5,-40.6,Deficient,30
1901,Sep,9,Sikkim,Sikkim Central,Sub-Humid,215.7,258.5,-42.7,-16.5,Normal,26
1901,Oct,10,Sikkim,Sikkim Central,Sub-Humid,49.4,150.8,-101.4,-67.3,Scanty,6
1901,Nov,11,Sikkim,Sikkim Central,Sub-Humid,47.1,64.6,-17.6,-27.2,Deficient,5
1901,Dec,12,Sikkim,Sikkim Central,Sub-Humid,10.0,21.5,-11.6,-53.7,Deficient,1
1901,Jan,1,Tamil Nadu,Tamil Nadu Central,Arid,23.6,20.6,3.0,14.4,Normal,2
1901,Feb,2,Tamil Nadu,Tamil Nadu Central,Arid,16.1,20.6,-4.5,-21.8,Deficient,2
1901,Mar,3,Tamil Nadu,Tamil Nadu Central,Arid,39.3,41.3,-2.0,-4.8,Normal,4
1901,Apr,4,Tamil Nadu,Tamil Nadu Central,Arid,62.1,61.9,0.3,0.4,Normal,7
1901,May,5,Tamil Nadu,Tamil Nadu Central,Arid,109.4,103.2,6.2,6.0,Normal,13
1901,Jun,6,Tamil Nadu,Tamil Nadu Central,Arid,217.7,371.3,-153.6,-41.4,Deficient,27
1901,Jul,7,Tamil Nadu,Tamil Nadu Central,Arid,357.3,515.8,-158.4,-30.7,Deficient,30
1901,Aug,8,Tamil Nadu,Tamil Nadu Central,Arid,376.9,453.9,-77.0,-17.0,Normal,30
1901,Sep,9,Tamil Nadu,Tamil Nadu Central,Arid,135.3,247.6,-112.3,-45.4,Deficient,16
1901,Oct,10,Tamil Nadu,Tamil Nadu Central,Arid,126.8,144.4,-17.6,-12.2,Normal,15
1901,Nov,11,Tamil Nadu,Tamil Nadu Central,Arid,88.2,61.9,26.3,42.5,Excess,11
1901,Dec,12,Tamil Nadu,Tamil Nadu Central,Arid,26.1,20.6,5.4,26.4,Excess,3
1901,Jan,1,Telangana,Telangana Central,Sub-Humid,6.9,8.9,-2.0,-22.1,Deficient,0
1901,Feb,2,Telangana,Telangana Central,Sub-Humid,7.4,8.9,-1.5,-16.9,Normal,0
1901,Mar,3,Telangana,Telangana Central,Sub-Humid,18.1,17.7,0.4,2.2,Normal,2
1901,Apr,4,Telangana,Telangana Central,Sub-Humid,26.6,26.6,-0.0,-0.1,Normal,3
1901,May,5,Telangana,Telangana Central,Sub-Humid,62.8,44.3,18.5,41.9,Excess,7
1901,Jun,6,Telangana,Telangana Central,Sub-Humid,158.6,159.5,-0.9,-0.6,Normal,19
1901,Jul,7,Telangana,Telangana Central,Sub-Humid,163.0,221.5,-58.5,-26.4,Deficient,20
1901,Aug,8,Telangana,Telangana Central,Sub-Humid,239.5,194.9,44.5,22.9,Excess,29
1901,Sep,9,Telangana,Telangana Central,Sub-Humid,54.0,106.3,-52.3,-49.2,Deficient,6
1901,Oct,10,Telangana,Telangana Central,Sub-Humid,37.0,62.0,-25.0,-40.3,Deficient,4
1901,Nov,11,Telangana,Telangana Central,Sub-Humid,36.4,26.6,9.8,37.0,Excess,4
1901,Dec,12,Telangana,Telangana Central,Sub-Humid,12.3,8.9,3.4,38.9,Excess,1
1901,Jan,1,Tripura,Tripura Central,Arid,12.6,9.1,3.4,37.4,Excess,1
1901,Feb,2,Tripura,Tripura Central,Arid,6.3,9.1,-2.9,-31.5,Deficient,0
1901,Mar,3,Tripura,Tripura Central,Arid,21.7,18.3,3.5,18.9,Normal,2
1901,Apr,4,Tripura,Tripura Central,Arid,26.9,27.4,-0.5,-1.9,Normal,3
1901,May,5,Tripura,Tripura Central,Arid,33.2,45.7,-12.5,-27.3,Deficient,4
1901,Jun,6,Tripura,Tripura Central,Arid,104.6,164.5,-59.9,-36.4,Deficient,13
1901,Jul,7,Tripura,Tripura Central,Arid,225.8,228.5,-2.7,-1.2,Normal,28
1901,Aug,8,Tripura,Tripura Central,Arid,343.4,201.1,142.3,70.8,Excess,30
1901,Sep,9,Tripura,Tripura Central,Arid,132.0,109.7,22.3,20.3,Excess,16
1901,Oct,10,Tripura,Tripura Central,Arid,32.9,64.0,-31.1,-48.6,Deficient,4
1901,Nov,11,Tripura,Tripura Central,Arid,22.0,27.4,-5.4,-19.6,Deficient,2
1901,Dec,12,Tripura,Tripura Central,Arid,15.4,9.1,6.3,68.4,Excess,1
1901,Jan,1,Uttar Pradesh,Uttar Pradesh Central,Sub-Humid,18.5,24.8,-6.3,-25.3,Deficient,2
1901,Feb,2,Uttar Pradesh,Uttar Pradesh Central,Sub-Humid,28.0,24.8,3.2,13.0,Normal,3
1901,Mar,3,Uttar Pradesh,Uttar Pradesh Central,Sub-Humid,35.7,49.6,-13.9,-28.1,Deficient,4
1901,Apr,4,Uttar Pradesh,Uttar Pradesh Central,Sub-Humid,96.3,74.5,21.8,29.3,Excess,12
1901,May,5,Uttar Pradesh,Uttar Pradesh Central,Sub-Humid,77.9,124.1,-46.2,-37.3,Deficient,9
1901,Jun,6,Uttar Pradesh,Uttar Pradesh Central,Sub-Humid,273.5,446.8,-173.2,-38.8,Deficient,30
1901,Jul,7,Uttar Pradesh,Uttar Pradesh Central,Sub-Humid,580.7,620.5,-39.8,-6.4,Normal,30
1901,Aug,8,Uttar Pradesh,Uttar Pradesh Central,Sub-Humid,212.3,546.0,-333.7,-61.1,Scanty,26
1901,Sep,9,Uttar Pradesh,Uttar Pradesh Central,Sub-Humid,705.6,297.8,407.7,136.9,Excess,30
1901,Oct,10,Uttar Pradesh,Uttar Pradesh Central,Sub-Humid,205.9,173.7,32.2,18.5,Normal,25
1901,Nov,11,Uttar Pradesh,Uttar Pradesh Central,Sub-Humid,109.6,74.5,35.2,47.2,Excess,13
1901,Dec,12,Uttar Pradesh,Uttar Pradesh Central,Sub-Humid,20.4,24.8,-4.4,-17.8,Normal,2
1901,Jan,1,Uttarakhand,Uttarakhand Central,Semi-Arid,7.8,4.1,3.7,90.9,Excess,0
1901,Feb,2,Uttarakhand,Uttarakhand Central,Semi-Arid,5.1,4.1,1.0,23.5,Excess,0
1901,Mar,3,Uttarakhand,Uttarakhand Central,Semi-Arid,4.9,8.2,-3.3,-39.9,Deficient,0
1901,Apr,4,Uttarakhand,Uttarakhand Central,Semi-Arid,12.6,12.3,0.3,2.5,Normal,1
1901,May,5,Uttarakhand,Uttarakhand Central,Semi-Arid,45.1,20.5,24.7,120.6,Excess,5
1901,Jun,6,Uttarakhand,Uttarakhand Central,Semi-Arid,92.4,73.6,18.8,25.6,Excess,11
1901,Jul,7,Uttarakhand,Uttarakhand Central,Semi-Arid,87.5,102.2,-14.8,-14.4,Normal,10
1901,Aug,8,Uttarakhand,Uttarakhand Central,Semi-Arid,202.6,90.0,112.6,125.1,Excess,25
1901,Sep,9,Uttarakhand,Uttarakhand Central,Semi-Arid,52.0,49.1,2.9,5.9,Normal,6
1901,Oct,10,Uttarakhand,Uttarakhand Central,Semi-Arid,10.1,28.6,-18.5,-64.7,Scanty,1
1901,Nov,11,Uttarakhand,Uttarakhand Central,Semi-Arid,19.6,12.3,7.3,59.4,Excess,2
1901,Dec,12,Uttarakhand,Uttarakhand Central,Semi-Arid,3.2,4.1,-0.9,-22.8,Deficient,0
1901,Jan,1,West Bengal,West Bengal Central,Arid,16.0,16.9,-0.9,-5.1,Normal,2
1901,Feb,2,West Bengal,West Bengal Central,Arid,26.3,16.9,9.4,55.6,Excess,3
1901,Mar,3,West Bengal,West Bengal Central,Arid,22.7,33.8,-11.1,-32.9,Deficient,2
1901,Apr,4,West Bengal,West Bengal Central,Arid,54.8,50.7,4.1,8.1,Normal,6
1901,May,5,West Bengal,West Bengal Central,Arid,42.6,84.5,-41.9,-49.6,Deficient,5
1901,Jun,6,West Bengal,West Bengal Central,Arid,346.2,304.2,42.0,13.8,Normal,30
1901,Jul,7,West Bengal,West Bengal Central,Arid,330.6,422.5,-91.9,-21.8,Deficient,30
1901,Aug,8,West Bengal,West Bengal Central,Arid,273.2,371.8,-98.6,-26.5,Deficient,30
1901,Sep,9,West Bengal,West Bengal Central,Arid,257.2,202.8,54.4,26.8,Excess,30
1901,Oct,10,West Bengal,West Bengal Central,Arid,81.1,118.3,-37.2,-31.5,Deficient,10
1901,Nov,11,West Bengal,West Bengal Central,Arid,68.7,50.7,18.0,35.5,Excess,8
1901,Dec,12,West Bengal,West Bengal Central,Arid,32.5,16.9,15.6,92.5,Excess,4
1901,Jan,1,Delhi,Delhi Central,Humid,3.4,4.6,-1.2,-27.2,Deficient,0
1901,Feb,2,Delhi,Delhi Central,Humid,6.5,4.6,1.9,40.9,Excess,0
1901,Mar,3,Delhi,Delhi Central,Humid,16.1,9.2,6.9,74.6,Excess,2
1901,Apr,4,Delhi,Delhi Central,Humid,7.5,13.8,-6.3,-45.8,Deficient,0
1901,May,5,Delhi,Delhi Central,Humid,27.8,23.0,4.8,20.9,Excess,3
1901,Jun,6,Delhi,Delhi Central,Humid,95.2,82.8,12.4,15.0,Normal,11
1901,Jul,7,Delhi,Delhi Central,Humid,274.9,115.0,159.9,139.0,Excess,30
1901,Aug,8,Delhi,Delhi Central,Humid,248.9,101.2,147.7,146.0,Excess,30
1901,Sep,9,Delhi,Delhi Central,Humid,109.7,55.2,54.5,98.7,Excess,13
1901,Oct,10,Delhi,Delhi Central,Humid,48.9,32.2,16.7,51.7,Excess,6
1901,Nov,11,Delhi,Delhi Central,Humid,14.4,13.8,0.6,4.2,Normal,1
1901,Dec,12,Delhi,Delhi Central,Humid,7.6,4.6,3.0,66.1,Excess,0
1901,Jan,1,J&K,J&K Central,Humid,11.8,10.2,1.6,15.9,Normal,1
1901,Feb,2,J&K,J&K Central,Humid,36.2,10.2,26.0,255.5,Excess,4
1901,Mar,3,J&K,J&K Central,Humid,15.4,20.3,-4.9,-24.1,Deficient,1
1901,Apr,4,J&K,J&K Central,Humid,13.2,30.5,-17.4,-56.9,Deficient,1
1901,May,5,J&K,J&K Central,Humid,33.6,50.9,-17.2,-33.9,Deficient,4
1901,Jun,6,J&K,J&K Central,Humid,299.0,183.1,116.0,63.4,Excess,30
1901,Jul,7,J&K,J&K Central,Humid,520.2,254.2,266.0,104.6,Excess,30
1901,Aug,8,J&K,J&K Central,Humid,226.8,223.7,3.0,1.4,Normal,28
1901,Sep,9,J&K,J&K Central,Humid,65.0,122.0,-57.0,-46.7,Deficient,8
1901,Oct,10,J&K,J&K Central,Humid,38.1,71.2,-33.1,-46.5,Deficient,4
1901,Nov,11,J&K,J&K Central,Humid,11.7,30.5,-18.8,-61.7,Scanty,1
1901,Dec,12,J&K,J&K Central,Humid,8.9,10.2,-1.3,-12.4,Normal,1
1902,Jan,1,Andhra Pradesh,Andhra Pradesh Central,Semi-Arid,21.4,23.6,-2.2,-9.3,Normal,2
1902,Feb,2,Andhra Pradesh,Andhra Pradesh Central,Semi-Arid,17.6,23.6,-6.1,-25.6,Deficient,2
1902,Mar,3,Andhra Pradesh,Andhra Pradesh Central,Semi-Arid,87.5,47.2,40.2,85.2,Excess,10
1902,Apr,4,Andhra Pradesh,Andhra Pradesh Central,Semi-Arid,53.0,70.9,-17.8,-25.2,Deficient,6
1902,May,5,Andhra Pradesh,Andhra Pradesh Central,Semi-Arid,134.1,118.1,16.0,13.6,Normal,16
1902,Jun,6,Andhra Pradesh,Andhra Pradesh Central,Semi-Arid,904.4,425.2,479.2,112.7,Excess,30
1902,Jul,7,Andhra Pradesh,Andhra Pradesh Central,Semi-Arid,370.6,590.5,-219.9,-37.2,Deficient,30
1902,Aug,8,Andhra Pradesh,Andhra Pradesh Central,Semi-Arid,432.7,519.6,-86.9,-16.7,Normal,30
1902,Sep,9,Andhra Pradesh,Andhra Pradesh Central,Semi-Arid,231.8,283.4,-51.6,-18.2,Normal,28
1902,Oct,10,Andhra Pradesh,Andhra Pradesh Central,Semi-Arid,136.3,165.3,-29.1,-17.6,Normal,17
1902,Nov,11,Andhra Pradesh,Andhra Pradesh Central,Semi-Arid,215.0,70.9,144.2,203.5,Excess,26
1902,Dec,12,Andhra Pradesh,Andhra Pradesh Central,Semi-Arid,41.2,23.6,17.6,74.4,Excess,5
1902,Jan,1,Arunachal Pradesh,Arunachal Pradesh Central,Humid,42.1,24.7,17.5,70.7,Excess,5
1902,Feb,2,Arunachal Pradesh,Arunachal Pradesh Central,Humid,23.3,24.7,-1.4,-5.7,Normal,2
1902,Mar,3,Arunachal Pradesh,Arunachal Pradesh Central,Humid,85.7,49.4,36.3,73.6,Excess,10
1902,Apr,4,Arunachal Pradesh,Arunachal Pradesh Central,Humid,55.1,74.0,-19.0,-25.6,Deficient,6
1902,May,5,Arunachal Pradesh,Arunachal Pradesh Central,Humid,134.1,123.4,10.7,8.6,Normal,16
1902,Jun,6,Arunachal Pradesh,Arunachal Pradesh Central,Humid,446.5,444.2,2.3,0.5,Normal,30
1902,Jul,7,Arunachal Pradesh,Arunachal Pradesh Central,Humid,381.6,617.0,-235.4,-38.2,Deficient,30
1902,Aug,8,Arunachal Pradesh,Arunachal Pradesh Central,Humid,535.3,543.0,-7.6,-1.4,Normal,30
1902,Sep,9,Arunachal Pradesh,Arunachal Pradesh Central,Humid,390.0,296.2,93.8,31.7,Excess,30
1902,Oct,10,Arunachal Pradesh,Arunachal Pradesh Central,Humid,210.5,172.8,37.7,21.8,Excess,26
1902,Nov,11,Arunachal Pradesh,Arunachal Pradesh Central,Humid,58.4,74.0,-15.6,-21.1,Deficient,7
1902,Dec,12,Arunachal Pradesh,Arunachal Pradesh Central,Humid,47.5,24.7,22.9,92.7,Excess,5
1902,Jan,1,Assam,Assam Central,Arid,3.5,11.8,-8.3,-70.0,Scanty,0
1902,Feb,2,Assam,Assam Central,Arid,8.1,11.8,-3.7,-31.2,Deficient,1
1902,Mar,3,Assam,Assam Central,Arid,22.0,23.7,-1.7,-7.2,Normal,2
1902,Apr,4,Assam,Assam Central,Arid,28.5,35.5,-7.0,-19.8,Deficient,3
1902,May,5,Assam,Assam Central,Arid,19.8,59.2,-39.4,-66.6,Scanty,2
1902,Jun,6,Assam,Assam Central,Arid,233.8,212.9,20.8,9.8,Normal,29
1902,Jul,7,Assam,Assam Central,Arid,151.9,295.8,-143.9,-48.7,Deficient,18
1902,Aug,8,Assam,Assam Central,Arid,164.8,260.3,-95.5,-36.7,Deficient,20
1902,Sep,9,Assam,Assam Central,Arid,88.3,142.0,-53.7,-37.8,Deficient,11
1902,Oct,10,Assam,Assam Central,Arid,120.6,82.8,37.8,45.6,Excess,15
1902,Nov,11,Assam,Assam Central,Arid,33.6,35.5,-1.9,-5.4,Normal,4
1902,Dec,12,Assam,Assam Central,Arid,5.0,11.8,-6.8,-57.5,Deficient,0
1902,Jan,1,Bihar,Bihar Central,Humid,5.3,6.4,-1.1,-16.7,Normal,0
1902,Feb,2,Bihar,Bihar Central,Humid,5.9,6.4,-0.5,-7.2,Normal,0
1902,Mar,3,Bihar,Bihar Central,Humid,13.1,12.8,0.3,2.1,Normal,1
1902,Apr,4,Bihar,Bihar Central,Humid,16.4,19.2,-2.8,-14.4,Normal,2
1902,May,5,Bihar,Bihar Central,Humid,34.3,32.0,2.3,7.1,Normal,4
1902,Jun,6,Bihar,Bihar Central,Humid,159.2,115.2,44.0,38.2,Excess,19
1902,Jul,7,Bihar,Bihar Central,Humid,145.1,160.0,-14.9,-9.3,Normal,18
1902,Aug,8,Bihar,Bihar Central,Humid,193.0,140.8,52.2,37.1,Excess,24
1902,Sep,9,Bihar,Bihar Central,Humid,54.2,76.8,-22.6,-29.4,Deficient,6
1902,Oct,10,Bihar,Bihar Central,Humid,49.2,44.8,4.4,9.7,Normal,6
1902,Nov,11,Bihar,Bihar Central,Humid,20.6,19.2,1.4,7.5,Normal,2
1902,Dec,12,Bihar,Bihar Central,Humid,7.2,6.4,0.8,12.1,Normal,0
1902,Jan,1,Chhattisgarh,Chhattisgarh Central,Arid,4.5,10.2,-5.7,-55.9,Deficient,0
1902,Feb,2,Chhattisgarh,Chhattisgarh Central,Arid,7.4,10.2,-2.9,-28.0,Deficient,0
1902,Mar,3,Chhattisgarh,Chhattisgarh Central,Arid,5.9,20.5,-14.6,-71.3,Scanty,0
1902,Apr,4,Chhattisgarh,Chhattisgarh Central,Arid,10.8,30.7,-19.9,-64.8,Scanty,1
1902,May,5,Chhattisgarh,Chhattisgarh Central,Arid,42.0,51.2,-9.2,-17.9,Normal,5
1902,Jun,6,Chhattisgarh,Chhattisgarh Central,Arid,121.3,184.3,-63.0,-34.2,Deficient,15
1902,Jul,7,Chhattisgarh,Chhattisgarh Central,Arid,303.6,256.0,47.6,18.6,Normal,30
1902,Aug,8,Chhattisgarh,Chhattisgarh Central,Arid,207.9,225.3,-17.4,-7.7,Normal,25
1902,Sep,9,Chhattisgarh,Chhattisgarh Central,Arid,32.5,122.9,-90.4,-73.5,Scanty,4
1902,Oct,10,Chhattisgarh,Chhattisgarh Central,Arid,40.0,71.7,-31.7,-44.2,Deficient,4
1902,Nov,11,Chhattisgarh,Chhattisgarh Central,Arid,29.0,30.7,-1.7,-5.7,Normal,3
1902,Dec,12,Chhattisgarh,Chhattisgarh Central,Arid,6.3,10.2,-3.9,-38.2,Deficient,0
1902,Jan,1,Goa,Goa Central,Humid,31.7,7.8,23.9,307.1,Excess,3
1902,Feb,2,Goa,Goa Central,Humid,7.0,7.8,-0.8,-10.2,Normal,0
1902,Mar,3,Goa,Goa Central,Humid,33.5,15.6,17.9,115.3,Excess,4
1902,Apr,4,Goa,Goa Central,Humid,62.7,23.3,39.4,168.6,Excess,7
1902,May,5,Goa,Goa Central,Humid,71.3,38.9,32.4,83.2,Excess,8
1902,Jun,6,Goa,Goa Central,Humid,224.3,140.0,84.2,60.1,Excess,28
1902,Jul,7,Goa,Goa Central,Humid,225.1,194.5,30.6,15.7,Normal,28
1902,Aug,8,Goa,Goa Central,Humid,406.9,171.2,235.7,137.7,Excess,30
1902,Sep,9,Goa,Goa Central,Humid,68.3,93.4,-25.0,-26.8,Deficient,8
1902,Oct,10,Goa,Goa Central,Humid,92.7,54.5,38.2,70.2,Excess,11
1902,Nov,11,Goa,Goa Central,Humid,32.6,23.3,9.3,39.8,Excess,4
1902,Dec,12,Goa,Goa Central,Humid,10.1,7.8,2.3,30.0,Excess,1
1902,Jan,1,Gujarat,Gujarat Central,Semi-Arid,29.7,22.7,7.0,31.0,Excess,3
1902,Feb,2,Gujarat,Gujarat Central,Semi-Arid,19.1,22.7,-3.5,-15.6,Normal,2
1902,Mar,3,Gujarat,Gujarat Central,Semi-Arid,32.1,45.3,-13.2,-29.2,Deficient,4
1902,Apr,4,Gujarat,Gujarat Central,Semi-Arid,103.4,68.0,35.4,52.1,Excess,12
1902,May,5,Gujarat,Gujarat Central,Semi-Arid,210.6,113.4,97.2,85.8,Excess,26
1902,Jun,6,Gujarat,Gujarat Central,Semi-Arid,478.6,408.1,70.5,17.3,Normal,30
1902,Jul,7,Gujarat,Gujarat Central,Semi-Arid,680.3,566.8,113.6,20.0,Normal,30
1902,Aug,8,Gujarat,Gujarat Central,Semi-Arid,500.0,498.7,1.3,0.3,Normal,30
1902,Sep,9,Gujarat,Gujarat Central,Semi-Arid,406.5,272.0,134.4,49.4,Excess,30
1902,Oct,10,Gujarat,Gujarat Central,Semi-Arid,125.0,158.7,-33.7,-21.2,Deficient,15
1902,Nov,11,Gujarat,Gujarat Central,Semi-Arid,111.1,68.0,43.1,63.3,Excess,13
1902,Dec,12,Gujarat,Gujarat Central,Semi-Arid,46.4,22.7,23.8,104.8,Excess,5
1902,Jan,1,Haryana,Haryana Central,Humid,5.4,7.5,-2.0,-27.1,Deficient,0
1902,Feb,2,Haryana,Haryana Central,Humid,7.3,7.5,-0.2,-2.9,Normal,0
1902,Mar,3,Haryana,Haryana Central,Humid,11.8,14.9,-3.1,-20.9,Deficient,1
1902,Apr,4,Haryana,Haryana Central,Humid,17.8,22.4,-4.6,-20.4,Deficient,2
1902,May,5,Haryana,Haryana Central,Humid,30.9,37.4,-6.5,-17.4,Normal,3
1902,Jun,6,Haryana,Haryana Central,Humid,75.6,134.5,-58.9,-43.8,Deficient,9
1902,Jul,7,Haryana,Haryana Central,Humid,205.7,186.8,19.0,10.2,Normal,25
1902,Aug,8,Haryana,Haryana Central,Humid,152.2,164.3,-12.2,-7.4,Normal,19
1902,Sep,9,Haryana,Haryana Central,Humid,51.3,89.6,-38.4,-42.8,Deficient,6
1902,Oct,10,Haryana,Haryana Central,Humid,58.2,52.3,5.9,11.3,Normal,7
1902,Nov,11,Haryana,Haryana Central,Humid,36.2,22.4,13.8,61.4,Excess,4
1902,Dec,12,Haryana,Haryana Central,Humid,4.2,7.5,-3.3,-43.8,Deficient,0
1902,Jan,1,Himachal Pradesh,Himachal Pradesh Central,Semi-Arid,20.5,8.2,12.4,151.2,Excess,2
1902,Feb,2,Himachal Pradesh,Himachal Pradesh Central,Semi-Arid,4.1,8.2,-4.1,-50.4,Deficient,0
1902,Mar,3,Himachal Pradesh,Himachal Pradesh Central,Semi-Arid,15.3,16.3,-1.1,-6.6,Normal,1
1902,Apr,4,Himachal Pradesh,Himachal Pradesh Central,Semi-Arid,30.4,24.5,5.9,24.1,Excess,3
1902,May,5,Himachal Pradesh,Himachal Pradesh Central,Semi-Arid,28.8,40.9,-12.1,-29.5,Deficient,3
1902,Jun,6,Himachal Pradesh,Himachal Pradesh Central,Semi-Arid,112.7,147.1,-34.3,-23.4,Deficient,14
1902,Jul,7,Himachal Pradesh,Himachal Pradesh Central,Semi-Arid,166.1,204.2,-38.1,-18.7,Normal,20
1902,Aug,8,Himachal Pradesh,Himachal Pradesh Central,Semi-Arid,187.2,179.7,7.5,4.2,Normal,23
1902,Sep,9,Himachal Pradesh,Himachal Pradesh Central,Semi-Arid,83.6,98.0,-14.4,-14.7,Normal,10
1902,Oct,10,Himachal Pradesh,Himachal Pradesh Central,Semi-Arid,43.1,57.2,-14.1,-24.6,Deficient,5
1902,Nov,11,Himachal Pradesh,Himachal Pradesh Central,Semi-Arid,36.1,24.5,11.6,47.3,Excess,4
1902,Dec,12,Himachal Pradesh,Himachal Pradesh Central,Semi-Arid,10.4,8.2,2.2,27.0,Excess,1
1902,Jan,1,Jharkhand,Jharkhand Central,Humid,7.6,8.6,-1.0,-11.3,Normal,0
1902,Feb,2,Jharkhand,Jharkhand Central,Humid,5.6,8.6,-2.9,-34.4,Deficient,0
1902,Mar,3,Jharkhand,Jharkhand Central,Humid,26.7,17.1,9.6,56.0,Excess,3
1902,Apr,4,Jharkhand,Jharkhand Central,Humid,29.6,25.7,3.9,15.3,Normal,3
1902,May,5,Jharkhand,Jharkhand Central,Humid,48.7,42.8,5.9,13.8,Normal,6
1902,Jun,6,Jharkhand,Jharkhand Central,Humid,95.8,154.1,-58.3,-37.8,Deficient,11
1902,Jul,7,Jharkhand,Jharkhand Central,Humid,285.8,214.0,71.8,33.6,Excess,30
1902,Aug,8,Jharkhand,Jharkhand Central,Humid,162.1,188.3,-26.2,-13.9,Normal,20
1902,Sep,9,Jharkhand,Jharkhand Central,Humid,133.6,102.7,30.8,30.0,Excess,16
1902,Oct,10,Jharkhand,Jharkhand Central,Humid,96.9,59.9,36.9,61.6,Excess,12
1902,Nov,11,Jharkhand,Jharkhand Central,Humid,26.3,25.7,0.6,2.4,Normal,3
1902,Dec,12,Jharkhand,Jharkhand Central,Humid,17.0,8.6,8.4,98.4,Excess,2
1902,Jan,1,Karnataka,Karnataka Central,Humid,10.4,6.7,3.8,56.3,Excess,1
1902,Feb,2,Karnataka,Karnataka Central,Humid,6.9,6.7,0.3,4.2,Normal,0
1902,Mar,3,Karnataka,Karnataka Central,Humid,26.1,13.3,12.8,96.0,Excess,3
1902,Apr,4,Karnataka,Karnataka Central,Humid,22.6,20.0,2.6,12.9,Normal,2
1902,May,5,Karnataka,Karnataka Central,Humid,57.5,33.4,24.1,72.3,Excess,7
1902,Jun,6,Karnataka,Karnataka Central,Humid,193.1,120.1,73.0,60.8,Excess,24
1902,Jul,7,Karnataka,Karnataka Central,Humid,479.6,166.8,312.9,187.6,Excess,30
1902,Aug,8,Karnataka,Karnataka Central,Humid,146.7,146.7,-0.0,-0.0,Normal,18
1902,Sep,9,Karnataka,Karnataka Central,Humid,119.7,80.0,39.7,49.6,Excess,14
1902,Oct,10,Karnataka,Karnataka Central,Humid,47.4,46.7,0.7,1.6,Normal,5
1902,Nov,11,Karnataka,Karnataka Central,Humid,29.1,20.0,9.1,45.4,Excess,3
1902,Dec,12,Karnataka,Karnataka Central,Humid,10.8,6.7,4.2,62.3,Excess,1
1902,Jan,1,Kerala,Kerala Central,Sub-Humid,25.5,20.8,4.7,22.5,Excess,3
1902,Feb,2,Kerala,Kerala Central,Sub-Humid,16.1,20.8,-4.7,-22.6,Deficient,2
1902,Mar,3,Kerala,Kerala Central,Sub-Humid,28.3,41.6,-13.3,-32.0,Deficient,3
1902,Apr,4,Kerala,Kerala Central,Sub-Humid,35.1,62.4,-27.3,-43.8,Deficient,4
1902,May,5,Kerala,Kerala Central,Sub-Humid,97.8,104.0,-6.2,-5.9,Normal,12
1902,Jun,6,Kerala,Kerala Central,Sub-Humid,337.6,374.4,-36.8,-9.8,Normal,30
1902,Jul,7,Kerala,Kerala Central,Sub-Humid,283.4,520.0,-236.6,-45.5,Deficient,30
1902,Aug,8,Kerala,Kerala Central,Sub-Humid,234.6,457.6,-223.0,-48.7,Deficient,29
1902,Sep,9,Kerala,Kerala Central,Sub-Humid,164.9,249.6,-84.7,-33.9,Deficient,20
1902,Oct,10,Kerala,Kerala Central,Sub-Humid,125.5,145.6,-20.1,-13.8,Normal,15
1902,Nov,11,Kerala,Kerala Central,Sub-Humid,75.7,62.4,13.3,21.3,Excess,9
1902,Dec,12,Kerala,Kerala Central,Sub-Humid,23.1,20.8,2.3,10.9,Normal,2
1902,Jan,1,Madhya Pradesh,Madhya Pradesh Central,Humid,17.7,23.8,-6.1,-25.5,Deficient,2
1902,Feb,2,Madhya Pradesh,Madhya Pradesh Central,Humid,22.6,23.8,-1.2,-5.0,Normal,2
1902,Mar,3,Madhya Pradesh,Madhya Pradesh Central,Humid,28.5,47.5,-19.0,-40.1,Deficient,3
1902,Apr,4,Madhya Pradesh,Madhya Pradesh Central,Humid,51.9,71.2,-19.3,-27.1,Deficient,6
1902,May,5,Madhya Pradesh,Madhya Pradesh Central,Humid,56.1,118.8,-62.6,-52.8,Deficient,7
1902,Jun,6,Madhya Pradesh,Madhya Pradesh Central,Humid,424.6,427.5,-2.9,-0.7,Normal,30
1902,Jul,7,Madhya Pradesh,Madhya Pradesh Central,Humid,826.8,593.8,233.1,39.3,Excess,30
1902,Aug,8,Madhya Pradesh,Madhya Pradesh Central,Humid,266.3,522.5,-256.2,-49.0,Deficient,30
1902,Sep,9,Madhya Pradesh,Madhya Pradesh Central,Humid,140.8,285.0,-144.2,-50.6,Deficient,17
1902,Oct,10,Madhya Pradesh,Madhya Pradesh Central,Humid,91.7,166.3,-74.5,-44.8,Deficient,11
1902,Nov,11,Madhya Pradesh,Madhya Pradesh Central,Humid,41.8,71.2,-29.4,-41.3,Deficient,5
1902,Dec,12,Madhya Pradesh,Madhya Pradesh Central,Humid,42.7,23.8,18.9,79.7,Excess,5
1902,Jan,1,Maharashtra,Maharashtra Central,Sub-Humid,14.5,21.4,-6.9,-32.1,Deficient,1
1902,Feb,2,Maharashtra,Maharashtra Central,Sub-Humid,16.2,21.4,-5.2,-24.2,Deficient,2
1902,Mar,3,Maharashtra,Maharashtra Central,Sub-Humid,74.3,42.8,31.5,73.5,Excess,9
1902,Apr,4,Maharashtra,Maharashtra Central,Sub-Humid,92.5,64.2,28.3,44.1,Excess,11
